SYMBOL,DATE,PRICE,SIZE
GOOG,20130417 15:00:00,782.69,372872
GOOG,20130418 9:00:00,781.09,280297
GOOG,20130418 10:00:00,774.30,431187
GOOG,20130418 11:00:00,769.40,337486
GOOG,20130418 12:00:00,767.47,259800
GOOG,20130418 13:00:00,768.01,246811
GOOG,20130418 14:00:00,765.46,384133
GOOG,20130418 15:00:00,765.75,581211
GOOG,20130419 9:00:00,776.45,1813325
GOOG,20130419 10:00:00,784.82,822615
GOOG,20130419 11:00:00,787.05,432394
GOOG,20130419 12:00:00,787.43,376559
GOOG,20130419 13:00:00,789.28,436213
GOOG,20130419 14:00:00,798.54,1034335
GOOG,20130419 15:00:00,800.15,830762
GOOG,20130422 9:00:00,796.31,774231
GOOG,20130422 10:00:00,790.47,559269
GOOG,20130422 11:00:00,789.02,441324
GOOG,20130422 12:00:00,795.90,261098
GOOG,20130422 13:00:00,798.06,301120
GOOG,20130422 14:00:00,799.74,224770
GOOG,20130422 15:00:00,801.32,346783
GOOG,20130423 9:00:00,802.51,342993
GOOG,20130423 10:00:00,810.68,609121
GOOG,20130423 11:00:00,813.83,226794
GOOG,20130423 12:00:00,813.77,300291
GOOG,20130423 13:00:00,810.76,325006
GOOG,20130423 14:00:00,809.32,178262
GOOG,20130423 15:00:00,808.76,250983
GOOG,20130424 9:00:00,815.94,426866
GOOG,20130424 10:00:00,814.72,438031
GOOG,20130424 11:00:00,815.14,225198
GOOG,20130424 12:00:00,816.38,237899
GOOG,20130424 13:00:00,815.30,117068
GOOG,20130424 14:00:00,816.38,136730
GOOG,20130424 15:00:00,814.91,196521
GOOG,20130425 9:00:00,814.68,269920
GOOG,20130425 10:00:00,812.03,348740
GOOG,20130425 11:00:00,811.40,148197
GOOG,20130425 12:00:00,811.06,149557
GOOG,20130425 13:00:00,811.90,83766
GOOG,20130425 14:00:00,810.73,94717
GOOG,20130425 15:00:00,809.64,213244
GOOG,20130426 9:00:00,802.94,402400
GOOG,20130426 10:00:00,803.26,492278
GOOG,20130426 11:00:00,800.81,425173
GOOG,20130426 12:00:00,798.18,221682
GOOG,20130426 13:00:00,801.06,283924
GOOG,20130426 14:00:00,801.73,153805
GOOG,20130426 15:00:00,801.72,331112
GOOG,20130429 9:00:00,808.96,338335
GOOG,20130429 10:00:00,816.38,536631
GOOG,20130429 11:00:00,818.49,285934
GOOG,20130429 12:00:00,820.26,212679
GOOG,20130429 13:00:00,820.31,169770
GOOG,20130429 14:00:00,821.68,173615
GOOG,20130429 15:00:00,819.68,418964
GOOG,20130430 9:00:00,821.57,528448
GOOG,20130430 10:00:00,819.66,535095
GOOG,20130430 11:00:00,820.80,123802
GOOG,20130430 12:00:00,824.31,242643
GOOG,20130430 13:00:00,826.04,192460
GOOG,20130430 14:00:00,824.53,195316
GOOG,20130430 15:00:00,823.75,348772
GOOG,20130501 9:00:00,822.90,291210
GOOG,20130501 10:00:00,822.09,409440
GOOG,20130501 11:00:00,822.58,111673
GOOG,20130501 12:00:00,820.94,93286
GOOG,20130501 13:00:00,818.22,170685
GOOG,20130501 14:00:00,819.80,146190
GOOG,20130501 15:00:00,818.28,214020
GOOG,20130502 9:00:00,823.74,302188
GOOG,20130502 10:00:00,829.25,501062
GOOG,20130502 11:00:00,832.85,262097
GOOG,20130502 12:00:00,832.43,155816
GOOG,20130502 13:00:00,833.68,221577
GOOG,20130502 14:00:00,832.78,175249
GOOG,20130502 15:00:00,831.08,329057
GOOG,20130503 9:00:00,840.86,455394
GOOG,20130503 10:00:00,842.74,535402
GOOG,20130503 11:00:00,842.97,301683
GOOG,20130503 12:00:00,842.20,185828
GOOG,20130503 13:00:00,844.07,195742
GOOG,20130503 14:00:00,844.34,178769
GOOG,20130503 15:00:00,845.69,518886
GOOG,20130506 9:00:00,853.88,598864
GOOG,20130506 10:00:00,856.01,373109
GOOG,20130506 11:00:00,854.76,206820
GOOG,20130506 12:00:00,855.58,166189
GOOG,20130506 13:00:00,856.20,159450
GOOG,20130506 14:00:00,858.11,206816
GOOG,20130506 15:00:00,859.91,380775
GOOG,20130507 9:00:00,859.01,498566
GOOG,20130507 10:00:00,854.16,429774
GOOG,20130507 11:00:00,856.78,260465
GOOG,20130507 12:00:00,856.84,104434
GOOG,20130507 13:00:00,859.09,208132
GOOG,20130507 14:00:00,858.67,146219
GOOG,20130507 15:00:00,857.15,255834
GOOG,20130508 9:00:00,859.46,344406
GOOG,20130508 10:00:00,867.72,567904
GOOG,20130508 11:00:00,870.97,318091
GOOG,20130508 12:00:00,869.38,208855
GOOG,20130508 13:00:00,869.00,144859
GOOG,20130508 14:00:00,866.55,326047
GOOG,20130508 15:00:00,871.51,457476
GOOG,20130509 9:00:00,871.27,321480
GOOG,20130509 10:00:00,869.44,422781
GOOG,20130509 11:00:00,872.91,323785
GOOG,20130509 12:00:00,874.29,113849
GOOG,20130509 13:00:00,877.38,270587
GOOG,20130509 14:00:00,875.77,243493
GOOG,20130509 15:00:00,873.12,441142
GOOG,20130510 9:00:00,875.32,321423
GOOG,20130510 10:00:00,877.20,451412
GOOG,20130510 11:00:00,876.63,153482
GOOG,20130510 12:00:00,874.08,157894
GOOG,20130510 13:00:00,876.34,159794
GOOG,20130510 14:00:00,878.46,215936
GOOG,20130510 15:00:00,879.33,339187
GOOG,20130513 9:00:00,876.96,370402
GOOG,20130513 10:00:00,879.99,285196
GOOG,20130513 11:00:00,879.91,145641
GOOG,20130513 12:00:00,880.49,78867
GOOG,20130513 13:00:00,878.51,139541
GOOG,20130513 14:00:00,878.55,145922
GOOG,20130513 15:00:00,878.32,177407
GOOG,20130514 9:00:00,881.19,261950
GOOG,20130514 10:00:00,886.02,293683
GOOG,20130514 11:00:00,886.54,239221
GOOG,20130514 12:00:00,886.68,84441
GOOG,20130514 13:00:00,886.15,163977
GOOG,20130514 14:00:00,885.44,143050
GOOG,20130514 15:00:00,886.31,263831
GOOG,20130515 9:00:00,902.01,805178
GOOG,20130515 10:00:00,907.57,798196
GOOG,20130515 11:00:00,908.77,454442
GOOG,20130515 12:00:00,908.73,291301
GOOG,20130515 13:00:00,906.18,365933
GOOG,20130515 14:00:00,903.59,366204
GOOG,20130515 15:00:00,910.88,782089
GOOG,20130516 9:00:00,911.19,1144860
GOOG,20130516 10:00:00,909.16,580301
GOOG,20130516 11:00:00,909.46,270180
GOOG,20130516 12:00:00,906.58,271372
GOOG,20130516 13:00:00,906.94,175646
GOOG,20130516 14:00:00,909.45,223415
GOOG,20130516 15:00:00,905.05,413386
GOOG,20130517 9:00:00,910.76,818594
GOOG,20130517 10:00:00,910.27,376640
GOOG,20130517 11:00:00,904.48,544236
GOOG,20130517 12:00:00,902.56,166057
GOOG,20130517 13:00:00,902.24,160583
GOOG,20130517 14:00:00,904.17,292428
GOOG,20130517 15:00:00,907.42,467201
GOOG,20130520 9:00:00,914.04,438843
GOOG,20130520 10:00:00,917.77,390636
GOOG,20130520 11:00:00,916.13,192308
GOOG,20130520 12:00:00,913.09,214492
GOOG,20130520 13:00:00,910.59,183897
GOOG,20130520 14:00:00,910.18,140328
GOOG,20130520 15:00:00,909.19,411344
GOOG,20130521 9:00:00,907.61,391579
GOOG,20130521 10:00:00,900.47,488840
GOOG,20130521 11:00:00,902.66,199430
GOOG,20130521 12:00:00,902.67,209051
GOOG,20130521 13:00:00,902.88,76512
GOOG,20130521 14:00:00,905.56,174661
GOOG,20130521 15:00:00,906.05,296718
GOOG,20130522 9:00:00,904.00,376375
GOOG,20130522 10:00:00,904.76,595957
GOOG,20130522 11:00:00,902.30,232356
GOOG,20130522 12:00:00,901.17,119141
GOOG,20130522 13:00:00,896.68,314944
GOOG,20130522 14:00:00,892.41,352094
GOOG,20130522 15:00:00,889.32,451932
GOOG,20130523 9:00:00,879.56,659171
GOOG,20130523 10:00:00,884.41,356674
GOOG,20130523 11:00:00,886.95,204262
GOOG,20130523 12:00:00,886.83,128213
GOOG,20130523 13:00:00,883.85,181546
GOOG,20130523 14:00:00,884.11,200886
GOOG,20130523 15:00:00,883.75,464534
GOOG,20130524 9:00:00,875.23,555479
GOOG,20130524 10:00:00,873.29,512113
GOOG,20130524 11:00:00,872.90,269029
GOOG,20130524 12:00:00,874.44,170309
GOOG,20130524 13:00:00,873.52,118406
GOOG,20130524 14:00:00,873.66,213588
GOOG,20130524 15:00:00,872.27,366509
GOOG,20130528 9:00:00,886.38,643642
GOOG,20130528 10:00:00,890.21,483364
GOOG,20130528 11:00:00,889.57,221101
GOOG,20130528 12:00:00,888.14,136661
GOOG,20130528 13:00:00,885.67,197982
GOOG,20130528 14:00:00,882.50,193054
GOOG,20130528 15:00:00,882.28,261595
GOOG,20130529 9:00:00,874.53,340035
GOOG,20130529 10:00:00,870.68,493014
GOOG,20130529 11:00:00,867.74,368148
GOOG,20130529 12:00:00,870.65,117109
GOOG,20130529 13:00:00,870.10,182056
GOOG,20130529 14:00:00,871.92,146460
GOOG,20130529 15:00:00,869.39,276691
GOOG,20130530 9:00:00,870.32,374077
GOOG,20130530 10:00:00,870.12,302019
GOOG,20130530 11:00:00,870.92,235039
GOOG,20130530 12:00:00,874.06,228626
GOOG,20130530 13:00:00,876.93,234434
GOOG,20130530 14:00:00,877.03,329433
GOOG,20130530 15:00:00,872.09,294720
GOOG,20130531 9:00:00,873.55,362843
GOOG,20130531 10:00:00,872.93,261691
GOOG,20130531 11:00:00,874.49,136796
GOOG,20130531 12:00:00,872.91,76766
GOOG,20130531 13:00:00,873.12,95514
GOOG,20130531 14:00:00,872.53,167925
GOOG,20130531 15:00:00,872.46,505514
GOOG,20130603 9:00:00,864.87,512822
GOOG,20130603 10:00:00,863.14,463396
GOOG,20130603 11:00:00,860.32,336960
GOOG,20130603 12:00:00,857.00,268232
GOOG,20130603 13:00:00,857.37,159387
GOOG,20130603 14:00:00,859.89,222433
GOOG,20130603 15:00:00,864.27,362713
GOOG,20130604 9:00:00,866.13,255725
GOOG,20130604 10:00:00,867.01,215057
GOOG,20130604 11:00:00,865.30,184119
GOOG,20130604 12:00:00,862.82,149077
GOOG,20130604 13:00:00,862.02,258820
GOOG,20130604 14:00:00,857.81,414450
GOOG,20130604 15:00:00,859.29,334652
GOOG,20130605 9:00:00,866.72,420327
GOOG,20130605 10:00:00,864.04,340903
GOOG,20130605 11:00:00,860.60,309083
GOOG,20130605 12:00:00,859.23,211707
GOOG,20130605 13:00:00,860.55,244982
GOOG,20130605 14:00:00,859.43,198872
GOOG,20130605 15:00:00,860.37,273444
GOOG,20130606 9:00:00,863.42,328563
GOOG,20130606 10:00:00,860.77,359151
GOOG,20130606 11:00:00,860.26,192257
GOOG,20130606 12:00:00,853.47,505235
GOOG,20130606 13:00:00,851.75,428875
GOOG,20130606 14:00:00,858.07,248253
GOOG,20130606 15:00:00,861.47,429275
GOOG,20130607 9:00:00,869.10,412231
GOOG,20130607 10:00:00,869.23,506991
GOOG,20130607 11:00:00,872.60,351569
GOOG,20130607 12:00:00,874.15,204325
GOOG,20130607 13:00:00,875.39,301662
GOOG,20130607 14:00:00,873.33,171221
GOOG,20130607 15:00:00,877.47,515298
GOOG,20130610 9:00:00,884.01,411939
GOOG,20130610 10:00:00,884.00,347120
GOOG,20130610 11:00:00,888.26,426160
GOOG,20130610 12:00:00,888.75,190546
GOOG,20130610 13:00:00,886.07,279104
GOOG,20130610 14:00:00,886.54,148875
GOOG,20130610 15:00:00,889.21,386822
GOOG,20130611 9:00:00,883.03,302589
GOOG,20130611 10:00:00,882.66,374689
GOOG,20130611 11:00:00,883.36,211790
GOOG,20130611 12:00:00,884.91,179459
GOOG,20130611 13:00:00,883.36,137290
GOOG,20130611 14:00:00,882.09,203967
GOOG,20130611 15:00:00,881.30,249650
GOOG,20130612 9:00:00,882.68,264838
GOOG,20130612 10:00:00,878.01,426464
GOOG,20130612 11:00:00,876.27,400642
GOOG,20130612 12:00:00,873.11,304898
GOOG,20130612 13:00:00,875.15,168818
GOOG,20130612 14:00:00,872.45,218772
GOOG,20130612 15:00:00,871.29,345114
GOOG,20130613 9:00:00,869.70,290393
GOOG,20130613 10:00:00,869.01,346724
GOOG,20130613 11:00:00,868.10,217285
GOOG,20130613 12:00:00,870.98,224835
GOOG,20130613 13:00:00,872.69,146697
GOOG,20130613 14:00:00,873.63,218540
GOOG,20130613 15:00:00,877.08,438256
GOOG,20130614 9:00:00,882.66,336402
GOOG,20130614 10:00:00,879.58,491557
GOOG,20130614 11:00:00,878.14,249940
GOOG,20130614 12:00:00,878.91,149069
GOOG,20130614 13:00:00,877.14,165469
GOOG,20130614 14:00:00,877.70,182254
GOOG,20130614 15:00:00,876.66,528903
GOOG,20130617 9:00:00,879.99,300625
GOOG,20130617 10:00:00,883.91,511228
GOOG,20130617 11:00:00,887.71,281497
GOOG,20130617 12:00:00,887.60,135590
GOOG,20130617 13:00:00,888.07,139647
GOOG,20130617 14:00:00,885.02,283734
GOOG,20130617 15:00:00,885.42,324252
GOOG,20130618 9:00:00,892.30,445726
GOOG,20130618 10:00:00,895.16,428816
GOOG,20130618 11:00:00,897.42,283473
GOOG,20130618 12:00:00,897.10,174456
GOOG,20130618 13:00:00,896.86,160125
GOOG,20130618 14:00:00,898.72,165914
GOOG,20130618 15:00:00,899.87,435144
GOOG,20130619 9:00:00,900.11,345077
GOOG,20130619 10:00:00,900.41,369405
GOOG,20130619 11:00:00,904.13,246134
GOOG,20130619 12:00:00,902.01,206865
GOOG,20130619 13:00:00,902.69,174074
GOOG,20130619 14:00:00,906.96,790727
GOOG,20130619 15:00:00,902.56,686916
GOOG,20130620 9:00:00,895.82,525077
GOOG,20130620 10:00:00,894.63,560531
GOOG,20130620 11:00:00,892.82,473604
GOOG,20130620 12:00:00,894.41,256897
GOOG,20130620 13:00:00,891.13,333668
GOOG,20130620 14:00:00,887.64,480580
GOOG,20130620 15:00:00,885.48,553614
GOOG,20130621 9:00:00,887.44,1688666
GOOG,20130621 10:00:00,880.99,623963
GOOG,20130621 11:00:00,876.36,512379
GOOG,20130621 12:00:00,876.86,272995
GOOG,20130621 13:00:00,879.19,230147
GOOG,20130621 14:00:00,878.40,221270
GOOG,20130621 15:00:00,879.59,484297
GOOG,20130624 9:00:00,868.67,513691
GOOG,20130624 10:00:00,867.31,498835
GOOG,20130624 11:00:00,866.43,398627
GOOG,20130624 12:00:00,866.58,279047
GOOG,20130624 13:00:00,867.91,336479
GOOG,20130624 14:00:00,872.66,482048
GOOG,20130624 15:00:00,871.87,418532
GOOG,20130625 9:00:00,875.85,400967
GOOG,20130625 10:00:00,870.26,417229
GOOG,20130625 11:00:00,869.12,286826
GOOG,20130625 12:00:00,870.35,111111
GOOG,20130625 13:00:00,868.47,283373
GOOG,20130625 14:00:00,865.71,209120
GOOG,20130625 15:00:00,867.69,474863
GOOG,20130626 9:00:00,873.87,427348
GOOG,20130626 10:00:00,874.11,423699
GOOG,20130626 11:00:00,873.49,190250
GOOG,20130626 12:00:00,873.34,128625
GOOG,20130626 13:00:00,874.07,131037
GOOG,20130626 14:00:00,873.84,170834
GOOG,20130626 15:00:00,874.72,292327
GOOG,20130627 9:00:00,880.80,358424
GOOG,20130627 10:00:00,882.52,401684
GOOG,20130627 11:00:00,881.45,308734
GOOG,20130627 12:00:00,880.53,121854
GOOG,20130627 13:00:00,881.19,223354
GOOG,20130627 14:00:00,878.49,179213
GOOG,20130627 15:00:00,877.79,291837
GOOG,20130628 9:00:00,877.24,248969
GOOG,20130628 10:00:00,876.87,409893
GOOG,20130628 11:00:00,878.61,207405
GOOG,20130628 12:00:00,877.66,127056
GOOG,20130628 13:00:00,879.55,124359
GOOG,20130628 14:00:00,880.33,196296
GOOG,20130628 15:00:00,880.90,448485
GOOG,20130701 9:00:00,887.70,360507
GOOG,20130701 10:00:00,890.36,341394
GOOG,20130701 11:00:00,890.61,267095
GOOG,20130701 12:00:00,890.13,141346
GOOG,20130701 13:00:00,890.37,79575
GOOG,20130701 14:00:00,889.13,183340
GOOG,20130701 15:00:00,887.64,266788
GOOG,20130702 9:00:00,888.89,333918
GOOG,20130702 10:00:00,887.30,363255
GOOG,20130702 11:00:00,884.13,245624
GOOG,20130702 12:00:00,884.85,100551
GOOG,20130702 13:00:00,882.28,176084
GOOG,20130702 14:00:00,879.22,271916
GOOG,20130702 15:00:00,881.22,262283
GOOG,20130703 9:00:00,882.87,346045
GOOG,20130703 10:00:00,885.15,306060
GOOG,20130703 11:00:00,886.12,118223
GOOG,20130703 12:00:00,887.35,255847
GOOG,20130703 13:00:00,886.17,51289
GOOG,20130703 14:00:00,886.43,1587
GOOG,20130705 9:00:00,892.58,412950
GOOG,20130705 10:00:00,889.77,322690
GOOG,20130705 11:00:00,892.09,131901
GOOG,20130705 12:00:00,893.71,130133
GOOG,20130705 13:00:00,893.43,74113
GOOG,20130705 14:00:00,894.41,190415
GOOG,20130705 15:00:00,892.77,251318
GOOG,20130708 9:00:00,901.32,432413
GOOG,20130708 10:00:00,904.14,478595
GOOG,20130708 11:00:00,903.11,177302
GOOG,20130708 12:00:00,902.48,115089
GOOG,20130708 13:00:00,902.82,131458
GOOG,20130708 14:00:00,904.87,163775
GOOG,20130708 15:00:00,904.74,270921
GOOG,20130709 9:00:00,907.02,568040
GOOG,20130709 10:00:00,900.30,533127
GOOG,20130709 11:00:00,904.88,145518
GOOG,20130709 12:00:00,905.73,187122
GOOG,20130709 13:00:00,905.02,111915
GOOG,20130709 14:00:00,905.17,145361
GOOG,20130709 15:00:00,905.84,185801
GOOG,20130710 9:00:00,907.60,398608
GOOG,20130710 10:00:00,906.87,273125
GOOG,20130710 11:00:00,903.88,202309
GOOG,20130710 12:00:00,902.14,123641
GOOG,20130710 13:00:00,902.98,89501
GOOG,20130710 14:00:00,903.89,282976
GOOG,20130710 15:00:00,905.95,278461
GOOG,20130711 9:00:00,910.10,432433
GOOG,20130711 10:00:00,914.06,625458
GOOG,20130711 11:00:00,916.02,206294
GOOG,20130711 12:00:00,915.25,183155
GOOG,20130711 13:00:00,917.03,293408
GOOG,20130711 14:00:00,919.12,305563
GOOG,20130711 15:00:00,919.73,406757
GOOG,20130712 9:00:00,918.72,484273
GOOG,20130712 10:00:00,918.62,468884
GOOG,20130712 11:00:00,917.52,219772
GOOG,20130712 12:00:00,917.06,102626
GOOG,20130712 13:00:00,917.26,149789
GOOG,20130712 14:00:00,919.37,210215
GOOG,20130712 15:00:00,920.75,582431
GOOG,20130715 9:00:00,921.25,504590
GOOG,20130715 10:00:00,918.59,358144
GOOG,20130715 11:00:00,920.75,150190
GOOG,20130715 12:00:00,923.15,158970
GOOG,20130715 13:00:00,925.00,162392
GOOG,20130715 14:00:00,926.23,223883
GOOG,20130715 15:00:00,924.33,189536
GOOG,20130716 9:00:00,920.97,501060
GOOG,20130716 10:00:00,922.14,246418
GOOG,20130716 11:00:00,917.90,288072
GOOG,20130716 12:00:00,915.86,147254
GOOG,20130716 13:00:00,915.17,158166
GOOG,20130716 14:00:00,916.48,196420
GOOG,20130716 15:00:00,917.91,346705
GOOG,20130717 9:00:00,924.23,395155
GOOG,20130717 10:00:00,923.44,226090
GOOG,20130717 11:00:00,919.08,234061
GOOG,20130717 12:00:00,920.14,81235
GOOG,20130717 13:00:00,919.98,129379
GOOG,20130717 14:00:00,919.37,140287
GOOG,20130717 15:00:00,918.03,222516
GOOG,20130718 9:00:00,915.82,295136
GOOG,20130718 10:00:00,916.13,330436
GOOG,20130718 11:00:00,914.81,230980
GOOG,20130718 12:00:00,913.77,239032
GOOG,20130718 13:00:00,913.27,174186
GOOG,20130718 14:00:00,913.26,282965
GOOG,20130718 15:00:00,907.97,946917
GOOG,20130719 9:00:00,880.26,1834113
GOOG,20130719 10:00:00,885.22,1653013
GOOG,20130719 11:00:00,896.94,1329878
GOOG,20130719 12:00:00,897.30,646136
GOOG,20130719 13:00:00,895.85,247718
GOOG,20130719 14:00:00,897.08,408414
GOOG,20130719 15:00:00,894.66,1120691
GOOG,20130722 9:00:00,901.85,687635
GOOG,20130722 10:00:00,905.31,588054
GOOG,20130722 11:00:00,906.74,340398
GOOG,20130722 12:00:00,909.66,254902
GOOG,20130722 13:00:00,909.32,192087
GOOG,20130722 14:00:00,911.15,280971
GOOG,20130722 15:00:00,909.72,448131
GOOG,20130723 9:00:00,909.95,420334
GOOG,20130723 10:00:00,908.25,407639
GOOG,20130723 11:00:00,905.86,217086
GOOG,20130723 12:00:00,903.97,191783
GOOG,20130723 13:00:00,903.81,194712
GOOG,20130723 14:00:00,903.78,134011
GOOG,20130723 15:00:00,902.93,439020
GOOG,20130724 9:00:00,907.60,404506
GOOG,20130724 10:00:00,904.80,460212
GOOG,20130724 11:00:00,908.70,244368
GOOG,20130724 12:00:00,905.00,183476
GOOG,20130724 13:00:00,902.01,236005
GOOG,20130724 14:00:00,903.00,152946
GOOG,20130724 15:00:00,902.41,278399
GOOG,20130725 9:00:00,893.53,628279
GOOG,20130725 10:00:00,892.18,566641
GOOG,20130725 11:00:00,890.21,441312
GOOG,20130725 12:00:00,889.78,337314
GOOG,20130725 13:00:00,892.29,210328
GOOG,20130725 14:00:00,889.27,244473
GOOG,20130725 15:00:00,887.58,490770
GOOG,20130726 9:00:00,885.89,379432
GOOG,20130726 10:00:00,884.10,362418
GOOG,20130726 11:00:00,884.39,175081
GOOG,20130726 12:00:00,886.34,162540
GOOG,20130726 13:00:00,885.94,103646
GOOG,20130726 14:00:00,885.73,116438
GOOG,20130726 15:00:00,885.59,291929
GOOG,20130729 9:00:00,888.59,447655
GOOG,20130729 10:00:00,891.08,225631
GOOG,20130729 11:00:00,888.62,197802
GOOG,20130729 12:00:00,886.89,208687
GOOG,20130729 13:00:00,886.21,104613
GOOG,20130729 14:00:00,886.27,191456
GOOG,20130729 15:00:00,882.88,423913
GOOG,20130730 9:00:00,884.11,262013
GOOG,20130730 10:00:00,885.10,280783
GOOG,20130730 11:00:00,888.60,238328
GOOG,20130730 12:00:00,892.99,263874
GOOG,20130730 13:00:00,889.87,223270
GOOG,20130730 14:00:00,889.93,133221
GOOG,20130730 15:00:00,891.62,244726
GOOG,20130731 9:00:00,894.66,299955
GOOG,20130731 10:00:00,893.15,335867
GOOG,20130731 11:00:00,893.33,231571
GOOG,20130731 12:00:00,890.24,219882
GOOG,20130731 13:00:00,888.66,132496
GOOG,20130731 14:00:00,890.92,311712
GOOG,20130731 15:00:00,889.60,366124
